"TripType","VisitNumber","Weekday","Upc","ScanCount","DepartmentDescription","FinelineNumber"
40,37250,"Wednesday",4000049480,2,"IMPULSE MERCHANDISE",100
40,37250,"Wednesday",67814919552,1,"MEDIA AND GAMING",9625
40,37250,"Wednesday",64600792471,1,"GIRLS WEAR, 4-6X  AND 7-14",6003
40,37250,"Wednesday",68670010139,1,"DSD GROCERY",3625
40,37250,"Wednesday",4000000105,2,"IMPULSE MERCHANDISE",100
40,37250,"Wednesday",3400000386,2,"IMPULSE MERCHANDISE",100
40,37250,"Wednesday",4900001463,1,"DSD GROCERY",9538
40,37250,"Wednesday",7874203694,1,"HOUSEHOLD PAPER GOODS",6020
40,37250,"Wednesday",7874211433,3,"DSD GROCERY",3502
40,37250,"Wednesday",2454300470,1,"MEDIA AND GAMING",9621
40,37250,"Wednesday",2840023987,1,"DSD GROCERY",4402
40,37250,"Wednesday",3700088190,1,"HOUSEHOLD PAPER GOODS",1009
43,37252,"Wednesday",72136601386,2,"HOME DECOR",5545
43,37252,"Wednesday",1018114350,1,"PERSONAL CARE",6124
43,37252,"Wednesday",4000045984,1,"IMPULSE MERCHANDISE",100
43,37252,"Wednesday",1780040400,1,"PETS AND SUPPLIES",232
43,37252,"Wednesday",1111161102,1,"PERSONAL CARE",3181
43,37252,"Wednesday",880615608138,1,"LADIESWEAR",2048
43,37252,"Wednesday",84868303196,1,"LADIESWEAR",219
39,37259,"Wednesday",60538862097,1,"FINANCIAL SERVICES",0
39,37259,"Wednesday",2840042054,1,"IMPULSE MERCHANDISE",808
39,37259,"Wednesday",79764248905,1,"CELEBRATION",33
39,37259,"Wednesday",7261346153,1,"HOUSEHOLD CHEMICALS/SUPP",735
39,37259,"Wednesday",2500001010,1,"DSD GROCERY",3004
39,37259,"Wednesday",7874235193,1,"DSD GROCERY",9206
39,37259,"Wednesday",4958,1,"PRODUCE",701
39,37259,"Wednesday",3120021007,1,"DSD GROCERY",4639
39,37259,"Wednesday",4470000004,1,"PRE PACKED DELI",7502
39,37259,"Wednesday",4510006061,1,"DSD GROCERY",4305
39,37259,"Wednesday",2610000573,1,"CANDY, TOBACCO, COOKIES",8012
39,37259,"Wednesday",7294560136,1,"COMM BREAD",3702
44,37260,"Wednesday",8669426949,1,"INFANT APPAREL",50
44,37260,"Wednesday",7214080132,2,"BEAUTY",4010
44,37260,"Wednesday",68113104832,1,"BEAUTY",4010
44,37260,"Wednesday",30521069100,1,"BEAUTY",4010
44,37260,"Wednesday",88439258946,1,"INFANT CONSUMABLE HARDLINES",2002
44,37260,"Wednesday",88564501230,1,"BEAUTY",5026
44,37260,"Wednesday",7140001622,1,"LADIES SOCKS",3076
44,37260,"Wednesday",4321360147,2,"BRAS & SHAPEWEAR",1900
44,37260,"Wednesday",4321360168,1,"BRAS & SHAPEWEAR",1900
44,37260,"Wednesday",88614999367,1,"INFANT APPAREL",1116
44,37260,"Wednesday",88564502920,1,"BEAUTY",5026
44,37260,"Wednesday",4319437217,1,"PERSONAL CARE",5116
44,37260,"Wednesday",60308433578,1,"PERSONAL CARE",5038
44,37260,"Wednesday",7560903298,1,"BEAUTY",4510
44,37260,"Wednesday",60308433576,1,"PERSONAL CARE",5024
42,40758,"Thursday",8084408515,1,"COOK AND DINE",2061
42,40758,"Thursday",8084408524,4,"COOK AND DINE",2061
42,40758,"Thursday",8084408518,3,"COOK AND DINE",2061
42,40758,"Thursday",31031032024,5,"PERSONAL CARE",210
42,40758,"Thursday",7533880826,1,"BOYS WEAR",674
39,40760,"Thursday",7874205115,1,"HOUSEHOLD CHEMICALS/SUPP",4510
39,40760,"Thursday",60538818683,1,"FROZEN FOODS",2011
39,40760,"Thursday",7752613900,1,"FABRICS AND CRAFTS",5922
39,40760,"Thursday",68113192844,1,"PHARMACY OTC",2012
39,40760,"Thursday",2066200022,1,"GROCERY DRY GOODS",2400
39,40760,"Thursday",3082,1,"PRODUCE",8400
39,40760,"Thursday",7175830125,1,"GROCERY DRY GOODS",4293
8,40762,"Thursday",7976503128,1,"DSD GROCERY",9206
9,40764,"Thursday",2264390405,1,"SPORTING GOODS",8163
9,40764,"Thursday",20966500000,1,"SERVICE DELI",7010
30,40765,"Thursday",3980010805,1,"IMPULSE MERCHANDISE",906
30,40765,"Thursday",84422000425,1,"HOME DECOR",34
30,40765,"Thursday",75304827625,1,"JEWELRY AND SUNGLASSES",6700
31,40772,"Thursday",6721502382,1,"WIRELESS",1470
31,40772,"Thursday",60538862097,1,"FINANCIAL SERVICES",0
31,40772,"Thursday",79936616870,1,"WIRELESS",1465
40,40775,"Thursday",7874235317,1,"DAIRY",7955
40,40775,"Thursday",3500039013,1,"HOUSEHOLD CHEMICALS/SUPP",2070
40,40775,"Thursday",68113107426,1,"HARDWARE",5205
40,40775,"Thursday",60538871457,1,"DAIRY",9100
40,40775,"Thursday",2891452883,1,"TOYS",6105
40,40775,"Thursday",2733101004,1,"COMM BREAD",3729
40,40775,"Thursday",4111601118,1,"IMPULSE MERCHANDISE",110
40,40775,"Thursday",3700088277,1,"HOUSEHOLD PAPER GOODS",1004
40,40775,"Thursday",7047047804,1,"DAIRY",1343
40,40775,"Thursday",8768400099,1,"DSD GROCERY",4624
40,40775,"Thursday",4900005025,1,"DSD GROCERY",3004
40,40775,"Thursday",2924300002,1,"GROCERY DRY GOODS",2997
40,40775,"Thursday",2100004208,1,"DAIRY",1353
40,40775,"Thursday",3800039122,1,"GROCERY DRY GOODS",3600
40,40775,"Thursday",2733100033,2,"COMM BREAD",3706
40,40775,"Thursday",3600038571,1,"HOUSEHOLD PAPER GOODS",3099
40,40775,"Thursday",1200000230,1,"DSD GROCERY",9575
40,40775,"Thursday",68113186487,1,"PHARMACY OTC",256
40,40775,"Thursday",4800121984,1,"GROCERY DRY GOODS",4292
40,40775,"Thursday",7874235187,3,"DAIRY",1508
40,40775,"Thursday",7874237465,2,"FROZEN FOODS",1851
40,40775,"Thursday",7874234726,1,"HOUSEHOLD CHEMICALS/SUPP",140
40,40775,"Thursday",7874212073,1,"GROCERY DRY GOODS",2817
40,40775,"Thursday",6827473529,1,"DSD GROCERY",2351
40,40775,"Thursday",7874237082,1,"GROCERY DRY GOODS",4102
40,40775,"Thursday",2700039007,1,"GROCERY DRY GOODS",2404
40,40775,"Thursday",3700087949,1,"INFANT CONSUMABLE HARDLINES",210
40,40775,"Thursday",4856406700,1,"COMM BREAD",3731
8,40778,"Thursday",2840043318,2,"IMPULSE MERCHANDISE",808
8,40778,"Thursday",2840043393,1,"IMPULSE MERCHANDISE",808
6,40785,"Thursday",2820000477,2,"CANDY, TOBACCO, COOKIES",8012
9,40788,"Thursday",60538809168,1,"SHOES",1355
36,40789,"Thursday",7339001404,2,"IMPULSE MERCHANDISE",135
36,40789,"Thursday",81882100075,1,"PERSONAL CARE",8101
36,40789,"Thursday",3500055402,1,"PERSONAL CARE",404
36,40789,"Thursday",7940033832,1,"PERSONAL CARE",5008
36,40789,"Thursday",3500050902,1,"PERSONAL CARE",202
36,40789,"Thursday",30041668957,1,"PERSONAL CARE",402
36,40789,"Thursday",87897100000,1,"PERSONAL CARE",5230
3,40790,"Thursday",60538812236,1,"FINANCIAL SERVICES",278
3,40790,"Thursday",60538812237,1,"FINANCIAL SERVICES",277
39,40792,"Thursday",88810913029,1,"COMM BREAD",3723
39,40792,"Thursday",7065216237,1,"COOK AND DINE",219
39,40792,"Thursday",8110000085,1,"BEAUTY",3100
39,40792,"Thursday",7065216236,1,"COOK AND DINE",219
39,40792,"Thursday",38137002995,1,"INFANT CONSUMABLE HARDLINES",2105
39,40792,"Thursday",1570005201,1,"GROCERY DRY GOODS",3401
39,40792,"Thursday",2840000289,1,"DSD GROCERY",3658
39,40792,"Thursday",4400004558,1,"DSD GROCERY",2712
999,40793,"Thursday",5000037765,-1,"INFANT CONSUMABLE HARDLINES",716
999,40793,"Thursday",5000003461,2,"INFANT CONSUMABLE HARDLINES",716
32,40795,"Thursday",88851067375,1,"INFANT APPAREL",6470
32,40795,"Thursday",3600041243,1,"INFANT CONSUMABLE HARDLINES",227
32,40795,"Thursday",3700086345,1,"INFANT CONSUMABLE HARDLINES",212
32,40795,"Thursday",74677527629,1,"INFANT CONSUMABLE HARDLINES",2107
32,40795,"Thursday",88796107570,1,"INFANT CONSUMABLE HARDLINES",2101
7,40796,"Thursday",20867000000,1,"SERVICE DELI",8009
7,40796,"Thursday",7874237219,1,"GROCERY DRY GOODS",4453
7,40796,"Thursday",22500500000,1,"SERVICE DELI",8026
20,40799,"Thursday",3620001369,1,"GROCERY DRY GOODS",2410
20,40799,"Thursday",7680850106,1,"GROCERY DRY GOODS",3901
20,40799,"Thursday",7919123081,1,"AUTOMOTIVE",3004
20,40799,"Thursday",4011,1,"PRODUCE",5501
5,40801,"Thursday",7940020170,1,"PERSONAL CARE",1
5,40801,"Thursday",,1,"PHARMACY RX",
5,40801,"Thursday",,1,"PHARMACY RX",
5,40801,"Thursday",3700011715,1,"PHARMACY OTC",250
5,40801,"Thursday",7301001536,1,"PHARMACY OTC",264
999,40803,"Thursday",880632360911,-1,"LADIESWEAR",3121
36,40808,"Thursday",7830009927,1,"PHARMACY OTC",265
36,40808,"Thursday",7830008997,1,"PHARMACY OTC",265
36,40808,"Thursday",2840042055,1,"IMPULSE MERCHANDISE",808
36,40808,"Thursday",81111602380,1,"BOYS WEAR",3019
40,40815,"Thursday",3338311000,1,"PRODUCE",109
40,40815,"Thursday",2100004687,1,"GROCERY DRY GOODS",3004
40,40815,"Thursday",60538800120,1,"DAIRY",9127
40,40815,"Thursday",7146401839,2,"PRODUCE",7131
40,40815,"Thursday",82650433972,2,"SEAFOOD",1027
40,40815,"Thursday",4222226009,1,"MEAT - FRESH & FROZEN",6503
40,40815,"Thursday",71631052184,1,"PRODUCE",7817
40,40815,"Thursday",4542187085,1,"MEAT - FRESH & FROZEN",1005
40,40815,"Thursday",2100000727,1,"DAIRY",7956
40,40815,"Thursday",3024369608,1,"PRODUCE",7103
40,40815,"Thursday",7874211770,1,"DAIRY",7960
40,40815,"Thursday",1740010077,1,"GROCERY DRY GOODS",3814
40,40815,"Thursday",4133103782,1,"GROCERY DRY GOODS",4292
40,40815,"Thursday",3620021929,1,"GROCERY DRY GOODS",2410
40,40815,"Thursday",8000049563,2,"GROCERY DRY GOODS",2907
40,40815,"Thursday",5150072108,1,"GROCERY DRY GOODS",4404
40,40815,"Thursday",7874237009,1,"GROCERY DRY GOODS",4351
40,40815,"Thursday",7539196910,2,"SEAFOOD",1066
40,40815,"Thursday",4470003095,1,"PRE PACKED DELI",7554
40,40815,"Thursday",7007451785,2,"PHARMACY OTC",401
40,40815,"Thursday",7225003706,1,"COMM BREAD",3702
40,40815,"Thursday",7225003712,1,"COMM BREAD",3710
40,40815,"Thursday",7874223049,2,"GROCERY DRY GOODS",3855
40,40815,"Thursday",4900003165,1,"DSD GROCERY",9205
40,40815,"Thursday",7342000011,1,"DAIRY",1353
40,40815,"Thursday",2740026499,1,"DAIRY",1221
40,40815,"Thursday",7874237328,1,"GROCERY DRY GOODS",2453
40,40815,"Thursday",4600028736,1,"GROCERY DRY GOODS",3202
40,40815,"Thursday",1740010507,1,"GROCERY DRY GOODS",3804
40,40815,"Thursday",3000001820,2,"GROCERY DRY GOODS",3556
40,40815,"Thursday",5480023325,3,"GROCERY DRY GOODS",3815
40,40815,"Thursday",4011,1,"PRODUCE",5501
40,40815,"Thursday",3120022007,1,"DSD GROCERY",4639
40,40815,"Thursday",7874235186,1,"DAIRY",1508
40,40815,"Thursday",2100063247,1,"DAIRY",7955
40,40815,"Thursday",68113132946,1,"PRODUCE",6810
40,40815,"Thursday",2370016226,1,"MEAT - FRESH & FROZEN",2007
40,40815,"Thursday",5000011178,2,"INFANT CONSUMABLE HARDLINES",716
40,40815,"Thursday",4046,1,"PRODUCE",5620
40,40815,"Thursday",4159,1,"PRODUCE",4038
40,40815,"Thursday",1500014000,2,"DSD GROCERY",9223
40,40815,"Thursday",4812125319,1,"COMM BREAD",3719
40,40815,"Thursday",2265571576,1,"MEAT - FRESH & FROZEN",6158
40,40815,"Thursday",7047043231,1,"DAIRY",1344
40,40815,"Thursday",4062,1,"PRODUCE",8104
40,40815,"Thursday",2800027525,1,"DSD GROCERY",4635
40,40815,"Thursday",4610000163,1,"DAIRY",7960
40,40815,"Thursday",65876136801,1,"MEAT - FRESH & FROZEN",6074
40,40815,"Thursday",2500004673,1,"DAIRY",1404
40,40815,"Thursday",7539100878,1,"SEAFOOD",1026
40,40815,"Thursday",3800078734,1,"GROCERY DRY GOODS",3555
40,40815,"Thursday",78735917504,1,"PRODUCE",7101
40,40815,"Thursday",4080,1,"PRODUCE",7904
39,40817,"Thursday",7874203346,1,"DSD GROCERY",3563
39,40817,"Thursday",31254742735,1,"PERSONAL CARE",801
39,40817,"Thursday",6827434661,1,"DSD GROCERY",9207
39,40817,"Thursday",3800057602,1,"GROCERY DRY GOODS",3555
39,40817,"Thursday",8500001129,1,"LIQUOR,WINE,BEER",2100
39,40817,"Thursday",2529300306,1,"DAIRY",1511
39,40817,"Thursday",7874209678,1,"DSD GROCERY",9452
9,40821,"Thursday",84775500167,1,"SPORTING GOODS",8251
9,40821,"Thursday",84775500166,1,"SPORTING GOODS",8250
9,40821,"Thursday",84775500165,1,"SPORTING GOODS",8250
8,40822,"Thursday",7874205777,2,"PRODUCE",33
999,40824,"Thursday",72286896905,-1,"ELECTRONICS",9927
999,40824,"Thursday",80511210968,-1,"WIRELESS",37
35,40825,"Thursday",9506,1,"DSD GROCERY",9225
8,40826,"Thursday",68113106267,1,"PHARMACY OTC",403
8,40826,"Thursday",5210003037,1,"GROCERY DRY GOODS",4252
8,40826,"Thursday",3338311010,1,"PRODUCE",108
8,40827,"Thursday",3400014670,2,"GROCERY DRY GOODS",4002
999,40828,"Thursday",68113174202,1,"FINANCIAL SERVICES",0
9,40829,"Thursday",80504031557,1,"SHOES",8992
8,40830,"Thursday",3746603944,1,"CANDY, TOBACCO, COOKIES",87
8,40830,"Thursday",5025501900,1,"CANDY, TOBACCO, COOKIES",84
8,40831,"Thursday",7152411355,1,"GROCERY DRY GOODS",2999
8,40831,"Thursday",2800080319,1,"GROCERY DRY GOODS",2997
25,40834,"Thursday",1200000159,1,"DSD GROCERY",9211
25,40834,"Thursday",880615608691,1,"LADIESWEAR",323
25,40834,"Thursday",88530619820,1,"MENS WEAR",1801
25,40834,"Thursday",7533849250,1,"SLEEPWEAR/FOUNDATIONS",1269
7,40836,"Thursday",20108700000,1,"SERVICE DELI",8014
7,40836,"Thursday",7618316364,1,"DSD GROCERY",3054
7,40836,"Thursday",9147597000,1,"DAIRY",1405
7,40836,"Thursday",68113107095,1,"BAKERY",4010
7,40838,"Thursday",1200013027,2,"DSD GROCERY",9547
7,40838,"Thursday",1200000131,1,"DSD GROCERY",9547
7,40838,"Thursday",20382100000,1,"SERVICE DELI",7999
8,40839,"Thursday",7846247017,1,"BEAUTY",3485
3,40840,"Thursday",68113176761,1,"FINANCIAL SERVICES",283
42,40841,"Thursday",3400001841,3,"CANDY, TOBACCO, COOKIES",83
42,40841,"Thursday",880615608514,1,"LADIESWEAR",610
42,40841,"Thursday",2084100373,1,"MENS WEAR",3220
42,40841,"Thursday",880615608499,1,"LADIESWEAR",610
42,40841,"Thursday",3400040551,1,"CANDY, TOBACCO, COOKIES",79
42,40841,"Thursday",2084117419,1,"MENS WEAR",3220
39,40842,"Thursday",7874211847,1,"GROCERY DRY GOODS",3920
39,40842,"Thursday",7152401215,2,"GROCERY DRY GOODS",2708
39,40842,"Thursday",7874237138,4,"GROCERY DRY GOODS",3819
39,40842,"Thursday",2529360101,4,"DAIRY",1511
39,40842,"Thursday",4011,1,"PRODUCE",5501
39,40842,"Thursday",7874243421,1,"GROCERY DRY GOODS",4001
39,40842,"Thursday",7874237105,1,"GROCERY DRY GOODS",3556
39,40842,"Thursday",88491218059,1,"GROCERY DRY GOODS",3555
39,40842,"Thursday",7874205338,2,"FROZEN FOODS",1752
999,40849,"Thursday",7314946022,-1,"HOME MANAGEMENT",6606
9,40851,"Thursday",2840043774,1,"IMPULSE MERCHANDISE",808
9,40851,"Thursday",1966300698,1,"PERSONAL CARE",6129
9,40851,"Thursday",1966300698,-1,"PERSONAL CARE",6129
9,40851,"Thursday",89781900360,1,"PLAYERS AND ELECTRONICS",8304
9,40851,"Thursday",7169130921,1,"HOME MANAGEMENT",8905
9,40851,"Thursday",8390000575,1,"DSD GROCERY",3054
9,40851,"Thursday",8390000575,-1,"DSD GROCERY",3054
9,40851,"Thursday",2840043774,-1,"IMPULSE MERCHANDISE",808
44,40852,"Thursday",72136600356,1,"HOME DECOR",5926
44,40852,"Thursday",4050,1,"PRODUCE",6501
44,40852,"Thursday",2840042073,1,"IMPULSE MERCHANDISE",808
44,40852,"Thursday",3700092987,1,"HOUSEHOLD PAPER GOODS",1006
44,40852,"Thursday",7432302816,1,"COMM BREAD",3724
44,40852,"Thursday",7516006004,1,"FABRICS AND CRAFTS",4102
44,40852,"Thursday",4023,-1,"PRODUCE",2007
44,40852,"Thursday",4023,1,"PRODUCE",2007
44,40852,"Thursday",2900007208,1,"DSD GROCERY",3560
44,40852,"Thursday",5113164597,1,"OFFICE SUPPLIES",3520
44,40852,"Thursday",60308426020,1,"PERSONAL CARE",5220
44,40852,"Thursday",3500051200,2,"PERSONAL CARE",202
44,40852,"Thursday",4900002468,2,"DSD GROCERY",3042
44,40852,"Thursday",3500046791,1,"HOUSEHOLD CHEMICALS/SUPP",145
44,40852,"Thursday",76172098749,1,"GROCERY DRY GOODS",4403
44,40852,"Thursday",7007459860,2,"PHARMACY OTC",5620
44,40852,"Thursday",2800081320,1,"GROCERY DRY GOODS",3403
44,40852,"Thursday",60538862128,1,"FINANCIAL SERVICES",0
44,40852,"Thursday",20154200000,1,"SERVICE DELI",8001
44,40852,"Thursday",1200542757,1,"HOUSEHOLD CHEMICALS/SUPP",585
44,40852,"Thursday",4032,1,"PRODUCE",6420
44,40852,"Thursday",4900002468,1,"DSD GROCERY",3042
44,40852,"Thursday",7874235188,2,"DAIRY",1508
44,40852,"Thursday",4400003118,1,"DSD GROCERY",3717
44,40852,"Thursday",72136600332,1,"HOME DECOR",5926
44,40852,"Thursday",89781900518,1,"PLAYERS AND ELECTRONICS",8304
44,40852,"Thursday",7516001009,1,"FABRICS AND CRAFTS",4105
44,40852,"Thursday",4321364674,1,"BRAS & SHAPEWEAR",398
44,40852,"Thursday",5735534540,1,"FABRICS AND CRAFTS",8083
44,40852,"Thursday",5735534543,1,"FABRICS AND CRAFTS",8082
44,40852,"Thursday",72136600305,2,"HOME DECOR",5926
44,40852,"Thursday",84356000045,1,"HOUSEHOLD PAPER GOODS",217
44,40852,"Thursday",88309608528,1,"MENS WEAR",5660
44,40852,"Thursday",7602630671,1,"COOK AND DINE",2067
44,40852,"Thursday",4402147999,1,"HOME DECOR",232
44,40852,"Thursday",7365081110,2,"FABRICS AND CRAFTS",8082
44,40852,"Thursday",78937439143,1,"MENS WEAR",5429
44,40852,"Thursday",67811244415,1,"HOUSEHOLD CHEMICALS/SUPP",6510
44,40852,"Thursday",7874205776,1,"PRODUCE",33
44,40852,"Thursday",7874208861,1,"FROZEN FOODS",1851
8,40858,"Thursday",2840043503,1,"IMPULSE MERCHANDISE",808
8,40858,"Thursday",4000046707,1,"CANDY, TOBACCO, COOKIES",78
5,40860,"Thursday",,1,"PHARMACY RX",
9,40862,"Thursday",3087833313,1,"ELECTRONICS",6047
9,40862,"Thursday",3087833313,-1,"ELECTRONICS",6047
9,40862,"Thursday",3087833313,1,"ELECTRONICS",6047
27,40863,"Thursday",2149600055,1,"LAWN AND GARDEN",5104
27,40863,"Thursday",3450015192,1,"DAIRY",1203
27,40863,"Thursday",3925683058,1,"LAWN AND GARDEN",27
27,40863,"Thursday",60538862097,1,"FINANCIAL SERVICES",0
27,40863,"Thursday",3600025830,1,"HOUSEHOLD PAPER GOODS",2095
27,40863,"Thursday",4457941259,1,"LAWN AND GARDEN",5135
43,40865,"Thursday",72251002700,1,"BEAUTY",4003
43,40865,"Thursday",7535322419,1,"HOME MANAGEMENT",5130
43,40865,"Thursday",7420091445,2,"SHEER HOSIERY",2731
43,40865,"Thursday",7005299955,1,"HOUSEHOLD PAPER GOODS",275
42,40866,"Thursday",1601706025,1,"COOK AND DINE",2523
42,40866,"Thursday",3650009396,1,"OFFICE SUPPLIES",2042
42,40866,"Thursday",4980710003,1,"AUTOMOTIVE",2006
42,40866,"Thursday",2140056025,2,"AUTOMOTIVE",1540
42,40866,"Thursday",7617132023,1,"AUTOMOTIVE",252
42,40866,"Thursday",7874203952,1,"HOUSEHOLD PAPER GOODS",110
42,40866,"Thursday",7874203952,1,"HOUSEHOLD PAPER GOODS",110
9,40867,"Thursday",7721055445,1,"JEWELRY AND SUNGLASSES",6076
8,40874,"Thursday",60538815805,1,"SHOES",4815
8,40874,"Thursday",3700017902,1,"PHARMACY OTC",250
9,40877,"Thursday",3485600408,1,"IMPULSE MERCHANDISE",801
9,40877,"Thursday",75198100638,1,"SPORTING GOODS",3205
39,40879,"Thursday",3800012290,1,"DSD GROCERY",3353
39,40879,"Thursday",3410008746,1,"LIQUOR,WINE,BEER",1111
39,40879,"Thursday",4900004584,1,"DSD GROCERY",3042
39,40879,"Thursday",2200011249,1,"CANDY, TOBACCO, COOKIES",221
39,40879,"Thursday",20554800000,1,"SERVICE DELI",8015
39,40879,"Thursday",2840020059,1,"DSD GROCERY",9251
39,40879,"Thursday",4223831221,1,"CANDY, TOBACCO, COOKIES",97
33,40881,"Thursday",7418226988,1,"PERSONAL CARE",4946
33,40881,"Thursday",71514172928,1,"DAIRY",9020
33,40881,"Thursday",30521500700,1,"PERSONAL CARE",3010
33,40881,"Thursday",4650022154,1,"HOUSEHOLD CHEMICALS/SUPP",3080
33,40881,"Thursday",3400000480,1,"IMPULSE MERCHANDISE",115
33,40881,"Thursday",3320000073,1,"HOUSEHOLD CHEMICALS/SUPP",745
33,40881,"Thursday",7874237127,1,"GROCERY DRY GOODS",3819
33,40881,"Thursday",3500039371,1,"HOUSEHOLD CHEMICALS/SUPP",2070
33,40881,"Thursday",7874214466,1,"PERSONAL CARE",3063
9,40884,"Thursday",88496298360,1,"ELECTRONICS",1260
7,40890,"Thursday",1380010067,1,"FROZEN FOODS",1901
7,40890,"Thursday",1380017000,1,"FROZEN FOODS",4138
7,40890,"Thursday",4440018400,1,"FROZEN FOODS",2303
7,40890,"Thursday",4650073948,1,"HOUSEHOLD CHEMICALS/SUPP",8945
15,40891,"Thursday",64541699498,1,"CELEBRATION",1806
15,40891,"Thursday",2070922001,1,"IMPULSE MERCHANDISE",110
15,40891,"Thursday",2840016199,1,"IMPULSE MERCHANDISE",808
15,40891,"Thursday",64541637341,1,"CELEBRATION",1806
3,40892,"Thursday",68113176761,1,"FINANCIAL SERVICES",283
3,40892,"Thursday",60538819035,1,"FINANCIAL SERVICES",1000
37,40893,"Thursday",22522300000,1,"MEAT - FRESH & FROZEN",6569
37,40893,"Thursday",4288741534,1,"IMPULSE MERCHANDISE",302
37,40893,"Thursday",2500005542,1,"DAIRY",1404
37,40893,"Thursday",4663,1,"PRODUCE",4011
15,40894,"Thursday",3500068754,-1,"PERSONAL CARE",413
15,40894,"Thursday",4834100014,2,"BEAUTY",3903
15,40894,"Thursday",7047046118,1,"DAIRY",1345
15,40894,"Thursday",67293581777,1,"PERSONAL CARE",404
15,40894,"Thursday",3500068754,2,"PERSONAL CARE",413
15,40894,"Thursday",79936652346,2,"IMPULSE MERCHANDISE",8022
15,40894,"Thursday",3663203646,1,"DAIRY",1443
15,40894,"Thursday",30045012304,1,"PHARMACY OTC",2031
15,40894,"Thursday",5200012178,1,"DSD GROCERY",4607
15,40894,"Thursday",67293583777,1,"PERSONAL CARE",404
3,40899,"Thursday",60538819035,1,"FINANCIAL SERVICES",1000
3,40899,"Thursday",68113176761,1,"FINANCIAL SERVICES",283
25,40901,"Thursday",78101334120,1,"PLUS AND MATERNITY",1230
25,40901,"Thursday",88882514864,1,"PLUS AND MATERNITY",143
25,40901,"Thursday",78101334108,1,"PLUS AND MATERNITY",1230
25,40901,"Thursday",82926811578,1,"PLUS AND MATERNITY",5047
25,40901,"Thursday",7871554605,1,"PLUS AND MATERNITY",210
35,40902,"Thursday",4235,1,"PRODUCE",5580
35,40902,"Thursday",4400003327,1,"DSD GROCERY",2758
35,40902,"Thursday",2800082205,2,"CANDY, TOBACCO, COOKIES",78
35,40902,"Thursday",2800054678,1,"CANDY, TOBACCO, COOKIES",74
35,40902,"Thursday",4400002541,1,"DSD GROCERY",2758
35,40902,"Thursday",4400003116,1,"DSD GROCERY",3717
35,40902,"Thursday",2840016702,2,"IMPULSE MERCHANDISE",804
35,40902,"Thursday",4369508304,1,"FROZEN FOODS",1952
35,40902,"Thursday",4000046408,1,"CANDY, TOBACCO, COOKIES",78
35,40902,"Thursday",60538818763,2,"DSD GROCERY",3862
35,40902,"Thursday",2800078167,1,"CANDY, TOBACCO, COOKIES",78
35,40902,"Thursday",1410009347,1,"DSD GROCERY",2557
35,40902,"Thursday",4087,1,"PRODUCE",7803
35,40902,"Thursday",7874203852,1,"DSD GROCERY",4305
35,40902,"Thursday",3338365020,1,"PRODUCE",7501
7,40903,"Thursday",4900000764,1,"DSD GROCERY",9546
7,40903,"Thursday",4087,1,"PRODUCE",7803
7,40903,"Thursday",60308429404,1,"PERSONAL CARE",5326
7,40903,"Thursday",7874298378,1,"BAKERY",5024
7,40903,"Thursday",4046,1,"PRODUCE",5620
7,40903,"Thursday",60538862097,1,"FINANCIAL SERVICES",0
7,40903,"Thursday",22148500000,1,"MEAT - FRESH & FROZEN",9384
7,40903,"Thursday",4093,1,"PRODUCE",4008
38,40904,"Thursday",3000004760,1,"GROCERY DRY GOODS",3552
38,40904,"Thursday",3000001210,1,"GROCERY DRY GOODS",3556
38,40904,"Thursday",7874235186,1,"DAIRY",1508
38,40904,"Thursday",3800001611,1,"GROCERY DRY GOODS",3555
38,40904,"Thursday",60538871457,1,"DAIRY",9100
999,40908,"Thursday",68113178253,-1,"FINANCIAL SERVICES",279
999,40911,"Thursday",7229000152,-1,"PRE PACKED DELI",7304
38,40912,"Thursday",7874243390,1,"GROCERY DRY GOODS",2763
38,40912,"Thursday",7402706108,1,"GROCERY DRY GOODS",2702
38,40912,"Thursday",4900000764,1,"DSD GROCERY",9546
38,40912,"Thursday",4178900217,2,"GROCERY DRY GOODS",3105
38,40912,"Thursday",2500004811,1,"DAIRY",1407
38,40912,"Thursday",4850002104,1,"DAIRY",1407
38,40912,"Thursday",4178900211,2,"GROCERY DRY GOODS",3105
38,40912,"Thursday",4178900251,2,"GROCERY DRY GOODS",3105
38,40912,"Thursday",7874201320,1,"GROCERY DRY GOODS",3033
38,40912,"Thursday",2100064616,1,"GROCERY DRY GOODS",2453
38,40912,"Thursday",4850030569,1,"DAIRY",1404
